Year,qDef,qLen,HNum,HId,Taxon,Species,Voucher,HLen,Haccn,HspNum,hspScore,Media,State_Year,Host,Field,Latitude,Long,Lat,Clade,Genus,State
2011,AR_198.S.1.6.A,944,1,ref|HQ643595|,Pythium irregulare voucher BR900,Pythium irregulare,voucher BR900,944,HQ643595,,1856,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_198.S.1.7.A,926,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,926,HQ643792,,1802,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_198.S.1.8.A,936,1,ref|HQ643649|,Pythium irregulare voucher BR1039,Pythium irregulare,voucher BR1039,936,HQ643649,,1834,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_198.S.1.9.A,903,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,903,HQ643736,,1606,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_198.S.2.2.A,839,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,839,HQ643845,,1266,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_198.S.2.8.A,841,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,841,HQ643845,,1266,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_198.S.2.9.A,,,HQ261740,Pythium sp. AL-2010 voucher P16024,Pythium sp.,voucher P16024,,HQ261740,,1396.1,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium sp.,Pythium,Arkansas
2011,AR_198.S.2.9.B,838,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,838,HQ643845,,1266,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_198.S.2.9.C,846,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,846,HQ643845,,1270,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_204.S.1.10.A,919,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,919,HQ643845,,1380,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_204.S.1.2.A,915,1,ref|HQ643731|,Pythium paroecandrum voucher CBS15764,Pythium paroecandrum,voucher CBS15764,915,HQ643731,,1614,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_204.S.1.3.A,917,1,ref|HQ643731|,Pythium paroecandrum voucher CBS15764,Pythium paroecandrum,voucher CBS15764,917,HQ643731,,1632,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_204.S.1.5.A,937,1,ref|HQ643649|,Pythium irregulare voucher BR1039,Pythium irregulare,voucher BR1039,937,HQ643649,,1790,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_204.S.1.9.A,925,1,ref|HQ643731|,Pythium paroecandrum voucher CBS15764,Pythium paroecandrum,voucher CBS15764,925,HQ643731,,1646,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_204.S.2.10.A,915,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,915,HQ643792,,1816,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_204.S.3.1.A,,,HQ261740,Pythium sp. AL-2010 voucher P16024,Pythium sp.,voucher P16024,,HQ261740,,"1,495.19",C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium sp.,Pythium,Arkansas
2011,AR_21.S.1.2.A,916,1,ref|HQ643791|,Pythium spinosum voucher CBS122663,Pythium spinosum,voucher CBS122663,916,HQ643791,,1708,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_21.S.2.2.A,901,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,901,HQ643794,,1782,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_21.S.3.1.A_1,917,1,ref|HQ643791|,Pythium spinosum voucher CBS122663,Pythium spinosum,voucher CBS122663,917,HQ643791,,1794,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_21.S.3.1.A,916,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,916,HQ643794,,1772,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_214.S.1.6.A,922,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,922,HQ643736,,1654,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_214.S.2.3.A,919,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,919,HQ643794,,1802,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_214.S.3.5.A,914,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,914,HQ643792,,1782,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_219.S.1.7.A,937,1,ref|HQ643593|,Pythium irregulare voucher BR911,Pythium irregulare,voucher BR911,937,HQ643593,,1778,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_219.S.2.10.A,,,HQ261738,Pythium sp. AL-2010 voucher P19448,Pythium sp.,voucher P19448,,HQ261738,,1453.56,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium sp.,Pythium,Arkansas
2011,AR_219.S.2.4.A,906,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,906,HQ643792,,1746,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_219.S.2.5.B,,,HQ261738,Pythium sp. AL-2010 voucher P19448,Pythium sp.,voucher P19448,,HQ261738,,1386.16,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium sp.,Pythium,Arkansas
2011,AR_219.S.2.6.A_1,917,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,917,HQ643792,,1738,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_219.S.2.6.A,909,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,909,HQ643792,,1718,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_219.S.2.6.B,921,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,921,HQ643792,,1680,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_219.S.3.7.A,913,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,913,HQ643794,,1760,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_219.S.3.7.A_1,917,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,917,HQ643792,,1788,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_229.S.3.7.A,924,1,ref|HQ643731|,Pythium paroecandrum voucher CBS15764,Pythium paroecandrum,voucher CBS15764,924,HQ643731,,1628,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_236.S.1.7.A,940,1,ref|HQ643593|,Pythium irregulare voucher BR911,Pythium irregulare,voucher BR911,940,HQ643593,,1860,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_236.S.1.8.A,945,1,ref|HQ643608|,Pythium irregulare voucher BR979,Pythium irregulare,voucher BR979,945,HQ643608,,1790,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_236.S.2.5.B,912,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,912,HQ643792,,1808,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_236.S.2.6.A,,,HQ643792,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,,HQ643792,,"1,457.75",C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_236.S.2.8.A,911,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,911,HQ643792,,1800,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_246.S.1.3.A,919,1,ref|HQ643731|,Pythium paroecandrum voucher CBS15764,Pythium paroecandrum,voucher CBS15764,919,HQ643731,,1636,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_246.S.2.2.A,943,1,ref|HQ643590|,Pythium irregulare voucher BR918,Pythium irregulare,voucher BR918,943,HQ643590,,1862,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_246.S.2.3.A,924,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,924,HQ643792,,1816,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_246.S.2.4.A,743,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,743,HQ643736,,1330,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_246.S.2.7.A,,,HQ643819,Pythium sp. CAL_2011f voucher BR779,Pythium sp.,voucher BR779,,HQ643819,,"1,482.47",C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium sp.,Pythium,Arkansas
2011,AR_249.S.2.2.A,830,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,830,HQ643792,,1638,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_251.S.1.1.A,917,1,ref|HQ643731|,Pythium paroecandrum voucher CBS15764,Pythium paroecandrum,voucher CBS15764,917,HQ643731,,1626,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_251.S.1.6.B,919,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,919,HQ643792,,1814,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_251.S.1.7.A,919,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,919,HQ643794,,1804,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_251.S.1.8.A,920,1,ref|HQ643793|,Pythium spinosum voucher CBS27567,Pythium spinosum,voucher CBS27567,920,HQ643793,,1812,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_251.S.1.9.A,916,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,916,HQ643794,,1786,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_257.S.1.3.A,,,HQ643792,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,,HQ643792,,"1,426.83",C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_260.S.2.5.A,912,1,ref|HQ643793|,Pythium spinosum voucher CBS27567,Pythium spinosum,voucher CBS27567,912,HQ643793,,1804,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_260.S.2.8.A,,,HQ643672,Pythium kunmingense voucher CBS55088,Pythium kunmingense,voucher CBS55088,,HQ643672,,"1,389.14",C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_262.S.1.10.A,741,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,741,HQ643420,,1470,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade B,Pythium,Arkansas
2011,AR_262.S.1.2.A,776,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,776,HQ643420,,1488,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade B,Pythium,Arkansas
2011,AR_262.S.1.3.A,736,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,736,HQ643792,,1464,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_262.S.1.4.A,772,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,772,HQ643717,,1366,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade B,Pythium,Arkansas
2011,AR_262.S.1.5.A,734,1,ref|HQ643504|,Pythium coloratum voucher BR621,Pythium coloratum,voucher BR621,734,HQ643504,,1438,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade B,Pythium,Arkansas
2011,AR_262.S.1.6.A,779,1,ref|HQ643438|,Pythium aphanidermatum voucher CBS11880,Pythium aphanidermatum,voucher CBS11880,779,HQ643438,,1538,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade A,Pythium,Arkansas
2011,AR_262.S.1.8.A,759,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,759,HQ643736,,1366,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_262.S.1.9.A,933,1,ref|HQ643649|,Pythium irregulare voucher BR1039,Pythium irregulare,voucher BR1039,933,HQ643649,,1846,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_262.S.2.1.A,924,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,924,HQ643736,,1650,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_262.S.2.3.A,919,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,919,HQ643794,,1816,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_262.S.3.9.A,940,1,ref|HQ643649|,Pythium irregulare voucher BR1039,Pythium irregulare,voucher BR1039,940,HQ643649,,1830,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_267.S.1.10.A,801,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,801,HQ643792,,1588,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_267.S.1.2.A,721,1,ref|HQ643590|,Pythium irregulare voucher BR918,Pythium irregulare,voucher BR918,721,HQ643590,,1312,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_267.S.1.4.A,771,1,ref|HQ643590|,Pythium irregulare voucher BR918,Pythium irregulare,voucher BR918,771,HQ643590,,1504,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.1.1.A,921,1,ref|HQ643731|,Pythium paroecandrum voucher CBS15764,Pythium paroecandrum,voucher CBS15764,921,HQ643731,,1642,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.1.2.A,917,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,917,HQ643736,,1654,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.1.4.A,740,1,ref|HQ643590|,Pythium irregulare voucher BR918,Pythium irregulare,voucher BR918,740,HQ643590,,1470,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.1.5.A,,,HQ643819,Pythium sp. CAL_2011f voucher BR779,Pythium sp.,voucher BR779,,HQ643819,,"1,489.24",C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium sp.,Pythium,Arkansas
2011,AR_278.S.1.6.A,677,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,677,HQ643845,,1218,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.1.7.A,,,HQ643819,Pythium sp. CAL_2011f voucher BR779,Pythium sp.,voucher BR779,,HQ643819,,"1,478.41",C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium sp.,Pythium,Arkansas
2011,AR_278.S.1.8.A,935,1,ref|HQ643649|,Pythium irregulare voucher BR1039,Pythium irregulare,voucher BR1039,935,HQ643649,,1820,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.2.1.A,912,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,912,HQ643794,,1796,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.2.10.A,936,1,ref|HQ643590|,Pythium irregulare voucher BR918,Pythium irregulare,voucher BR918,936,HQ643590,,1810,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.2.6.A,904,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,904,HQ643736,,1652,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.2.7.A,938,1,ref|HQ643590|,Pythium irregulare voucher BR918,Pythium irregulare,voucher BR918,938,HQ643590,,1770,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.2.9.A,928,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,928,HQ643736,,1678,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.3.1.A,923,1,ref|DQ091297|,Pythium paroecandrum isolate 090031,Pythium paroecandrum,isolate 090031,923,DQ091297,,1670,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.3.2.A,943,1,ref|HQ643642|,Pythium irregulare voucher BR598,Pythium irregulare,voucher BR598,943,HQ643642,,1742,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.3.3.A,945,1,ref|HQ643649|,Pythium irregulare voucher BR1039,Pythium irregulare,voucher BR1039,945,HQ643649,,1864,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.3.4.A,,,HQ643819,Pythium sp. CAL_2011f voucher BR779,Pythium sp.,voucher BR779,,HQ643819,,1515.22,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium sp.,Pythium,Arkansas
2011,AR_278.S.3.5.A,924,1,ref|DQ091297|,Pythium paroecandrum isolate 090031,Pythium paroecandrum,isolate 090031,924,DQ091297,,1680,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.3.6.A,763,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,763,HQ643849,,1446,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_278.S.3.7.A,922,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,922,HQ643736,,1680,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.10.A,,,HQ643642,Pythium irregulare voucher BR598,Pythium irregulare,voucher BR598,,HQ643642,,"1,459.51",C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.3.A,829,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,829,HQ643792,,1568,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.3.A,910,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,910,HQ643792,,1754,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.3.A_1,917,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,917,HQ643792,,1700,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.4.A,918,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,918,HQ643794,,1742,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.4.A,917,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,917,HQ643792,,1676,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.4.A_1,797,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,797,HQ643682,,1522,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade B,Pythium,Arkansas
2011,AR_284.S.1.5.A,937,1,ref|HQ643649|,Pythium irregulare voucher BR1039,Pythium irregulare,voucher BR1039,937,HQ643649,,1852,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.6.A,945,1,ref|HQ643621|,Pythium irregulare voucher BR870,Pythium irregulare,voucher BR870,945,HQ643621,,1846,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.8.A,910,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,910,HQ643794,,1790,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.1.9.A,917,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,917,HQ643792,,1778,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.3.2.A,,,HQ643850,Pythium sylvaticum voucher BR171,Pythium sylvaticum,voucher BR171,,HQ643850,,1311.79,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_284.S.3.4.A,915,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,915,HQ643792,,1820,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.1.1.A,922,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,922,HQ643736,,1672,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.1.10.A,920,1,ref|HQ643791|,Pythium spinosum voucher CBS122663,Pythium spinosum,voucher CBS122663,920,HQ643791,,1808,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.1.10.B,915,1,ref|HQ643791|,Pythium spinosum voucher CBS122663,Pythium spinosum,voucher CBS122663,915,HQ643791,,1802,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.1.2.A,921,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,921,HQ643736,,1644,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.1.3.A,924,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,924,HQ643736,,1678,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.1.6.A,,,HQ643476,Pythium attrantheridium voucher DAOM230386,Pythium attrantheridium,voucher DAOM230386,,HQ643476,,999.92,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.1.9.A,917,1,ref|HQ643793|,Pythium spinosum voucher CBS27567,Pythium spinosum,voucher CBS27567,917,HQ643793,,1804,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.2.10.A,920,1,ref|HQ643794|,Pythium spinosum voucher Lev1526,Pythium spinosum,voucher Lev1526,920,HQ643794,,1800,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.2.3.A,923,1,ref|HQ643732|,Pythium paroecandrum voucher BR807,Pythium paroecandrum,voucher BR807,923,HQ643732,,1608,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.2.4.A,917,1,ref|HQ643792|,Pythium spinosum voucher CBS27667,Pythium spinosum,voucher CBS27667,917,HQ643792,,1792,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
2011,AR_294.S.2.7.A,922,1,ref|HQ643736|,Pythium paroecandrum voucher ADC9910,Pythium paroecandrum,voucher ADC9910,922,HQ643736,,1674,C,ARSO,SO,ARSO_1,South,-91.41639,34.46175,Pythium Clade F,Pythium,Arkansas
